Location;Price;Rooms;WCs;Net Floor Area (m2);Gross Private Area (m2);Parking;Floor;Energy Performance Certificate;Elevator_Not available;Capital;Metropolitan Areas;Large cities;Coastal Locations;Median Age;Distance To Ocean
Faro (Sé e São Pedro), Faro;210000;2.0;1.0;70.0;97.0;0.0;;Not available;True;False;False;False;True;45.7;54
Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;410000;2.0;2.0;120.0;134.0;0.0;;Not available;True;True;True;True;False;44.8;1
Camarate, Unhos e Apelação, Lisboa;55000;4.0;2.0;75.0;75.0;0.0;;Not available;True;True;True;True;False;44.8;19
Real, Ataíde e Oliveira, Porto;169000;3.0;2.0;123.0;123.0;3.0;2.0;Not available;True;False;True;True;True;47.0;42
Pinhal Novo, Setúbal;175800;2.0;1.0;88.0;94.0;0.0;;Not available;True;False;True;True;False;46.6;27
Gondomar (São Cosme), Valbom e Jovim, Porto;245000;2.0;2.0;103.0;137.0;2.0;;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;367500;4.0;3.0;135.0;159.0;2.0;2.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;310000;3.0;3.0;110.0;129.0;2.0;2.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;310000;3.0;3.0;110.0;129.0;2.0;2.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;347500;3.0;3.0;135.0;158.0;2.0;2.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;270000;2.0;2.0;95.0;112.0;2.0;1.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;365000;4.0;3.0;135.0;159.0;2.0;1.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;307500;3.0;2.0;110.0;129.0;2.0;1.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;307500;3.0;3.0;110.0;129.0;2.0;1.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;345000;3.0;3.0;135.0;158.0;2.0;1.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;262500;2.0;2.0;91.0;108.0;2.0;1.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;205000;2.0;3.0;72.0;86.0;2.0;0.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;367500;4.0;3.0;135.0;158.0;2.0;;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;310000;3.0;3.0;107.0;126.0;2.0;0.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;347500;3.0;3.0;135.0;158.0;2.0;0.0;Not available;True;False;True;True;True;47.1;11
Gondomar (São Cosme), Valbom e Jovim, Porto;245000;2.0;2.0;103.0;137.0;2.0;0.0;Not available;True;False;True;True;True;47.1;11
Santa Marinha e São Pedro da Afurada, Porto;198000;0.0;1.0;41.0;51.0;1.0;3.0;Not available;True;False;True;True;True;47.0;4
São Sebastião de Guerreiros, Loures;185000;2.0;1.0;75.0;94.0;0.0;;Not available;True;False;False;False;False;44.6;18
Carnaxide, Oeiras;495000;3.0;2.0;110.0;124.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.5;5
Santa Marinha e Afurada, Vila Nova de Gaia;198000;0.0;1.0;41.0;51.0;1.0;;Not available;True;False;True;True;False;46.8;4
Campo de Ourique, Lisboa;370000;1.0;1.0;55.0;77.0;0.0;;Not available;True;True;True;True;False;44.8;10
Laranjeiras Metro, Lisboa;820000;4.0;2.0;170.0;190.0;2.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8;11
Largo da Paz, Lisboa;260000;1.0;1.0;44.0;50.0;0.0;;Not available;True;True;True;True;False;44.8;7
Amial, Porto;190000;3.0;1.0;93.0;93.0;0.0;;Not available;True;False;True;True;True;47.0;6
Hospital S. João, Maia;210000;1.0;1.0;46.0;;0.0;;Not available;True;False;False;False;False;45.5;6
Portela, Loures;399000;3.0;2.0;106.0;106.0;1.0;5.0;Energy Performance Certificate;False;False;False;False;False;44.6;18
Santo Tirso, Santo Tirso;160000;2.0;1.0;96.0;96.0;2.0;3.0;Not available;False;False;False;False;False;49.5;27
Venteira, Amadora;200000;2.0;1.0;66.0;78.0;0.0;;Not available;True;False;True;True;False;44.1;8
Venteira, Lisboa;240875;3.0;2.0;70.0;97.0;0.0;;Not available;True;True;True;True;False;44.8;8
Porto, Porto;162500;1.0;1.0;76.0;76.0;1.0;1.0;Not available;True;False;True;True;True;47.0;3
Algueirão-Mem Martins, Lisboa;165000;2.0;1.0;64.0;71.0;0.0;;Not available;True;True;True;True;False;44.8;11
Campolide, Lisboa;230000;1.0;1.0;30.0;36.0;0.0;1.0;Not available;True;True;True;True;False;44.8;10
Fluvial, Porto;397000;2.0;1.0;90.0;94.0;0.0;;Not available;True;False;True;True;True;47.0;1
Valbom Zona 1, Gondomar;233000;2.0;2.0;;;0.0;;Not available;True;False;True;False;False;47.1;9
Ermesinde, Porto;190000;3.0;2.0;88.0;99.0;1.0;1.0;Not available;True;False;True;True;True;47.0;12
Rio Tinto, Gondomar;270000;2.0;2.0;85.0;;0.0;;Not available;True;False;True;False;False;47.1;9
Seia, São Romão e Lapa dos Dinheiros, Guarda;90000;3.0;2.0;115.0;124.0;0.0;;Not available;True;False;False;False;False;49.6;102
Arcozelo, Braga;250000;2.0;2.0;125.0;125.0;1.0;2.0;Not available;True;False;False;True;False;44.4;14
Arcozelo, Braga;205000;2.0;2.0;81.0;81.0;1.0;0.0;Not available;True;False;False;True;False;44.4;14
Belém, Lisboa;610000;3.0;2.0;140.0;150.0;0.0;;Not available;True;True;True;True;False;44.8;6
Caldas da Rainha - Santo Onofre e Serra do Bouro, Leiria;149000;2.0;1.0;70.0;80.0;1.0;;Not available;True;False;False;False;False;48.4;21
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;180000;1.0;1.0;62.0;66.0;1.0;2.0;Not available;False;False;False;False;False;48.5;79
Algueirão/Mem-Martins, Sintra;174000;2.0;1.0;76.0;92.0;0.0;;Not available;True;False;False;False;False;43.7;11
Arcozelo, Braga;185000;1.0;1.0;76.0;76.0;1.0;2.0;Not available;True;False;False;True;False;44.4;14
Centro Saúde, Faro;215000;1.0;1.0;56.0;68.0;0.0;3.0;Energy Performance Certificate;False;False;False;False;True;45.7;54
Lourosa, Aveiro;155000;2.0;1.0;107.0;107.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;True;45.5;8
Pinhal Novo, Setúbal;186500;3.0;2.0;92.0;152.0;0.0;;Not available;True;False;True;True;False;46.6;27
Centro Estarreja, Estarreja;215000;3.0;2.0;123.0;147.0;2.0;1.0;Not available;True;False;False;False;False;48.0;28
Fátima, Santarém;180000;3.0;2.0;127.0;127.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;48.3;64
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;175000;1.0;1.0;55.0;65.0;1.0;2.0;Not available;False;False;False;False;False;48.5;79
Lourosa, Aveiro;169000;2.0;2.0;100.0;100.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;True;45.5;8
Costa da Caparica, Setúbal;179000;1.0;1.0;56.0;58.0;0.0;;Not available;True;False;True;True;True;46.6;0
Polo Universitário, Porto;245000;1.0;1.0;40.0;;0.0;;Not available;True;False;True;True;True;47.0;6
Pombal, Leiria;250000;2.0;2.0;101.0;182.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;225000;2.0;2.0;105.0;137.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;277500;3.0;2.0;115.0;166.0;2.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;272500;3.0;2.0;113.0;159.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;205000;2.0;2.0;88.0;117.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;282500;3.0;2.0;115.0;166.0;2.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;287500;3.0;2.0;113.0;164.0;2.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;215000;2.0;2.0;88.0;117.0;0.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;330000;3.0;2.0;115.0;219.0;2.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;330000;3.0;2.0;113.0;216.0;2.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;325000;3.0;2.0;113.0;213.0;2.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;315000;3.0;2.0;118.0;219.0;2.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;287500;3.0;2.0;115.0;166.0;0.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;282500;3.0;2.0;113.0;161.0;2.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;330000;3.0;1.0;114.0;;0.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;310000;3.0;2.0;113.0;221.0;2.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;330000;3.0;1.0;114.0;;0.0;;Not available;True;False;False;False;False;46.4;35
QUINTA DO BATATEIRO, Seixal;266000;4.0;2.0;126.0;138.0;0.0;;Not available;True;False;False;False;False;44.9;9
Corroios, Setúbal;199000;2.0;1.0;81.0;90.0;0.0;3.0;Not available;True;False;True;True;False;46.6;7
Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;120000;0.0;1.0;26.0;28.0;0.0;;Not available;True;True;True;True;False;44.8;1
Penafiel, Porto;162500;2.0;1.0;138.0;106.0;0.0;;Not available;True;False;True;True;True;47.0;32
Vila de Cucujães, Aveiro;140000;3.0;2.0;120.0;169.0;1.0;;Not available;True;False;False;False;True;45.5;19
Vila do Conde, Porto;586000;2.0;3.0;109.0;109.0;2.0;2.0;Not available;True;False;True;True;True;47.0;18
Castelo, Vila do Conde;378000;1.0;2.0;69.0;69.0;1.0;2.0;Not available;True;False;False;False;False;45.7;18
Vila do Conde, Porto;884000;3.0;4.0;154.0;154.0;2.0;2.0;Not available;True;False;True;True;True;47.0;18
Mafamude e Vilar do Paraíso, Porto;348000;4.0;3.0;184.0;217.0;2.0;5.0;Energy Performance Certificate;False;False;True;True;True;47.0;6
Laranjeiro e Feijó, Setúbal;220000;3.0;2.0;90.0;130.0;0.0;;Not available;True;False;True;True;False;46.6;6
Olaias, Lisboa;467000;3.0;2.0;101.0;101.0;1.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8;14
Fânzeres e São Pedro da Cova, Porto;212000;2.0;2.0;87.0;109.0;1.0;3.0;Not available;True;False;True;True;True;47.0;13
Fânzeres e São Pedro da Cova, Porto;208000;2.0;2.0;87.0;109.0;1.0;1.0;Not available;True;False;True;True;True;47.0;13
Fânzeres e São Pedro da Cova, Porto;204500;2.0;2.0;87.0;109.0;1.0;0.0;Not available;True;False;True;True;True;47.0;13
Seia, São Romão e Lapa dos Dinheiros, Guarda;67000;3.0;2.0;145.0;152.0;0.0;;Not available;True;False;False;False;False;49.6;102
Vila do Conde, Porto;581000;2.0;3.0;109.0;109.0;2.0;1.0;Not available;True;False;True;True;True;47.0;18
Vila do Conde, Porto;836000;3.0;4.0;154.0;154.0;2.0;1.0;Not available;True;False;True;True;True;47.0;18
Vila do Conde, Porto;516000;2.0;3.0;109.0;109.0;2.0;0.0;Not available;True;False;True;True;True;47.0;18
Casal do Marco, Seixal;299500;3.0;2.0;126.0;147.0;1.0;1.0;Not available;True;False;False;False;False;44.9;12
Vila do Conde, Porto;446000;1.0;2.0;91.0;91.0;1.0;0.0;Not available;True;False;True;True;True;47.0;18
Alhos Vedros, Setúbal;152000;2.0;1.0;74.0;85.0;0.0;;Not available;True;False;True;True;False;46.6;19
Azurém, Braga;151000;1.0;1.0;53.0;60.0;1.0;2.0;Not available;True;False;False;True;False;44.4;40
Vila do Conde, Porto;372000;1.0;2.0;75.0;75.0;1.0;0.0;Not available;True;False;True;True;True;47.0;18
Pampilhosa, Mealhada;195000;2.0;2.0;102.0;115.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;49.3;43
Torre da Marinha, Seixal;172500;2.0;1.0;60.0;65.0;0.0;;Not available;True;False;False;False;False;44.9;11
Centro Oliveira do Bairro, Oliveira do Bairro;105000;1.0;1.0;45.0;52.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.1;50
Ferrel, Peniche;198000;1.0;1.0;48.0;66.0;1.0;0.0;Not available;True;False;False;False;True;47.9;5
Valbom Zona 1, Gondomar;175000;2.0;1.0;;;0.0;;Not available;True;False;True;False;False;47.1;9
Pampilhosa, Mealhada;265000;3.0;2.0;123.0;142.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;49.3;43
Olivais Sul, Lisboa;350000;2.0;1.0;90.0;90.0;0.0;;Not available;True;True;True;True;False;44.8;16
Vialonga, Lisboa;320000;3.0;2.0;119.0;130.0;2.0;1.0;Energy Performance Certificate;False;True;True;True;False;44.8;26
Pampilhosa, Mealhada;195000;3.0;3.0;132.0;151.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;49.3;43
Alto do Moinho, Seixal;149900;2.0;1.0;70.0;82.0;0.0;;Not available;True;False;False;False;False;44.9;11
Moncarapacho e Fuseta, Faro;257000;2.0;2.0;74.0;92.0;1.0;1.0;Not available;True;False;False;False;True;45.7;66
Pampilhosa, Mealhada;175000;2.0;2.0;102.0;115.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;49.3;43
Malveira - 8 Encantos, Mafra;375000;4.0;3.0;168.0;188.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;43.8;20
Mafra Periferia, Mafra;315000;2.0;1.0;100.0;122.0;0.0;;Not available;True;False;False;False;False;43.8;16
Pampilhosa, Mealhada;195000;3.0;2.0;123.0;142.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;49.3;43
Ajuda, Lisboa;398000;2.0;1.0;;;0.0;;Not available;True;True;True;True;False;44.8;8
Pampilhosa, Mealhada;195000;3.0;3.0;132.0;151.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;49.3;43
Paços de Brandão, Aveiro;160000;3.0;2.0;105.0;105.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;True;45.5;5
Pampilhosa, Mealhada;175000;2.0;2.0;89.0;118.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;49.3;43
Areeiro, Loulé;290000;3.0;2.0;115.0;125.0;0.0;;Not available;True;False;False;False;False;46.9;45
Pampilhosa, Mealhada;195000;3.0;2.0;121.0;142.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;49.3;43
Alhos Vedros, Setúbal;139000;4.0;2.0;110.0;120.0;0.0;;Not available;True;False;True;True;False;46.6;19
Campo dos Leões, Santarém;150000;3.0;2.0;87.0;87.0;0.0;;Not available;True;False;False;False;False;48.3;60
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;60000;4.0;1.0;81.0;81.0;0.0;;Not available;True;False;False;False;False;52.8;6479
Povoa de Santa Iria  e Forte da Casa, Vila Franca , Vila Franca de Xira;390000;4.0;3.0;182.0;182.0;3.0;3.0;Energy Performance Certificate;False;False;False;False;False;44.1;26
Lumiar, Lisboa;249000;2.0;2.0;55.0;55.0;0.0;;Not available;True;True;True;True;False;44.8;13
Santa Maria Maior, Vila Real;120000;2.0;2.0;95.0;111.0;0.0;;Not available;True;False;False;False;False;48.5;111
ENTC - LIDL, Entroncamento;365000;3.0;2.0;132.0;132.0;1.0;3.0;Not available;True;False;False;False;False;45.5;77
ENTC - LIDL, Entroncamento;325000;3.0;2.0;127.0;127.0;2.0;3.0;Not available;True;False;False;False;False;45.5;77
Nossa Senhora de Fátima, Santarém;335000;3.0;2.0;127.0;127.0;1.0;3.0;Not available;True;False;False;False;False;48.3;64
ENTC - LIDL, Entroncamento;350000;3.0;2.0;144.0;144.0;1.0;3.0;Not available;True;False;False;False;False;45.5;77
ENTC - LIDL, Entroncamento;290000;3.0;2.0;137.0;137.0;1.0;2.0;Not available;True;False;False;False;False;45.5;77
ENTC - LIDL, Entroncamento;290000;3.0;2.0;137.0;137.0;1.0;2.0;Not available;True;False;False;False;False;45.5;77
Pombal, Leiria;205000;2.0;1.0;94.0;;0.0;;Not available;True;False;False;False;False;46.4;35
ENTC - LIDL, Entroncamento;270000;3.0;2.0;129.0;129.0;1.0;2.0;Not available;True;False;False;False;False;45.5;77
Santa Marinha e São Pedro da Afurada, Porto;170000;0.0;1.0;34.0;56.0;1.0;1.0;Not available;False;False;True;True;True;47.0;4
Pombal, Leiria;272500;3.0;1.0;;;0.0;;Not available;True;False;False;False;False;46.4;35
ENTC - LIDL, Entroncamento;280000;3.0;2.0;129.0;129.0;1.0;2.0;Not available;True;False;False;False;False;45.5;77
Pombal, Leiria;230000;2.0;2.0;105.0;137.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;46.4;35
Pombal, Leiria;240000;2.0;2.0;101.0;180.0;1.0;0.0;Not available;True;False;False;False;False;46.4;35
ENTC - LIDL, Entroncamento;285000;3.0;2.0;147.0;147.0;0.0;;Not available;True;False;False;False;False;45.5;77
Pombal, Leiria;275000;3.0;2.0;118.0;177.0;2.0;0.0;Energy Performance Certificate;False;False;False;False;False;46.4;35
ENTC - LIDL, Entroncamento;290000;3.0;2.0;147.0;147.0;0.0;;Not available;True;False;False;False;False;45.5;77
ENTC - LIDL, Entroncamento;280000;3.0;2.0;137.0;137.0;0.0;;Not available;True;False;False;False;False;45.5;77
ENTC - LIDL, Entroncamento;240000;3.0;2.0;129.0;129.0;0.0;;Not available;True;False;False;False;False;45.5;77
ENTC - LIDL, Entroncamento;270000;3.0;2.0;129.0;129.0;0.0;;Not available;True;False;False;False;False;45.5;77
Ermesinde, Porto;167500;2.0;1.0;70.0;74.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0;12
Monte Gordo, Vila Real de Santo António;149000;1.0;1.0;43.0;45.0;0.0;;Not available;True;False;False;False;False;48.5;96
ENTC - LIDL, Entroncamento;275000;3.0;2.0;147.0;147.0;0.0;;Not available;True;False;False;False;False;45.5;77
Leiria, Pousos, Barreira e Cortes, Leiria;275000;3.0;3.0;160.0;201.0;2.0;4.0;Energy Performance Certificate;False;False;False;False;False;46.4;47
ENTC - LIDL, Entroncamento;280000;3.0;2.0;147.0;147.0;0.0;;Not available;True;False;False;False;False;45.5;77
Leiria, Pousos, Barreira e Cortes, Leiria;260000;3.0;3.0;122.0;172.0;2.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.4;47
Leiria, Pousos, Barreira e Cortes, Leiria;257000;3.0;3.0;122.0;164.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.4;47
Leiria, Pousos, Barreira e Cortes, Leiria;255000;3.0;3.0;122.0;164.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.4;47
ENTC - LIDL, Entroncamento;260000;3.0;2.0;126.0;126.0;0.0;;Not available;True;False;False;False;False;45.5;77
ENTC - LIDL, Entroncamento;260000;3.0;2.0;126.0;126.0;0.0;;Not available;True;False;False;False;False;45.5;77
Alboi, Aveiro;235000;1.0;2.0;52.0;;0.0;;Not available;True;False;False;False;True;45.5;40
Ramalde, Porto;206000;3.0;2.0;105.0;;0.0;;Not available;True;False;True;True;True;47.0;3
ENTC - LIDL, Entroncamento;260000;3.0;2.0;129.0;;0.0;;Not available;True;False;False;False;False;45.5;77
Peniche, Peniche;180000;2.0;1.0;88.0;116.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;47.9;4
ENTC - LIDL, Entroncamento;275000;3.0;2.0;147.0;147.0;1.0;0.0;Not available;True;False;False;False;False;45.5;77
Abrantes, Abrantes;165000;3.0;2.0;137.0;202.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;53.4;97
Campanhã, Porto;289000;1.0;1.0;52.0;58.0;1.0;8.0;Not available;False;False;True;True;True;47.0;8
Olivais Sul, Lisboa;238000;2.0;1.0;58.0;58.0;0.0;;Not available;True;True;True;True;False;44.8;16
Campanhã, Porto;310000;1.0;1.0;50.0;50.0;1.0;10.0;Not available;False;False;True;True;True;47.0;8
Costa, Braga;200000;1.0;2.0;59.0;70.0;2.0;3.0;Energy Performance Certificate;False;False;False;True;False;44.4;29
Santa Maria Maior, Viana do Castelo;348000;3.0;2.0;168.0;168.0;2.0;1.0;Energy Performance Certificate;False;False;False;False;True;48.8;1
Bairro do Rosário, Cascais;299000;1.0;1.0;40.0;50.0;0.0;;Not available;True;False;False;False;True;46.9;2
Paredes, Porto;295000;3.0;3.0;159.0;159.0;2.0;1.0;Energy Performance Certificate;False;False;True;True;True;44.3;21
Vila Franca de Xira, Vila Franca de Xira;159000;3.0;1.0;72.0;72.0;0.0;;Not available;True;False;False;False;False;44.1;38
Damaia de Cima, Amadora;170000;2.0;1.0;70.0;75.0;0.0;;Not available;True;False;True;True;False;44.1;8
São Pedro de Castelões, Aveiro;175000;4.0;2.0;122.0;122.0;1.0;8.0;Energy Performance Certificate;False;False;False;False;True;45.5;28
Oliveira do Douro, Porto;230000;3.0;2.0;83.0;103.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0;7
Bougado (São Martinho e Santiago), Porto;195000;3.0;3.0;134.0;134.0;0.0;;Not available;True;False;True;True;True;47.0;23
Guarda, Guarda;99000;3.0;2.0;95.0;102.0;1.0;3.0;Not available;True;False;False;False;False;49.6;160
Oliveira do Douro, Porto;230000;3.0;3.0;126.0;144.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;True;47.0;7
Linda-a-Velha, Oeiras;158000;1.0;1.0;53.0;60.0;0.0;;Not available;True;False;False;False;False;46.5;4
Costa Cabral, Porto;320000;3.0;2.0;96.0;96.0;1.0;4.0;Energy Performance Certificate;False;False;True;True;True;47.0;7
Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau), Santarém;180000;4.0;2.0;135.0;135.0;1.0;;Not available;True;False;False;False;False;48.3;58
Lumiar, Lisboa;280000;1.0;1.0;60.0;75.0;0.0;;Not available;True;True;True;True;False;44.8;13
